BCV	text	func_morph	form_morph	strongs	lemma	normalized
John 6:33	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:33	γὰρ	CONJ	CONJ	1063	γάρ	γάρ	
John 6:33	ἄρτος	N-NSM	N-NSM	740	ἄρτος	ἄρτος	
John 6:33	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 6:33	Θεοῦ	N-GSM	N-GSM	2316	θεός	Θεοῦ	
John 6:33	ἐστιν	V-PAI-3S	V-PAI-3S	1510	εἰμί	ἐστιν	
John 6:33	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:33	καταβαίνων	V-PAP-NSM	V-PAP-NSM	2597&5723	καταβαίνω	καταβαίνων	
John 6:33	ἐκ	PREP	PREP	1537	ἐκ	ἐκ	
John 6:33	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 6:33	οὐρανοῦ	N-GSM	N-GSM	3772	οὐρανός	οὐρανοῦ	
John 6:33	καὶ	CONJ	CONJ	2532	καί	καί	
John 6:33	ζωὴν	N-ASF	N-ASF	2222	ζωή	ζωήν	
John 6:33	διδοὺς	V-PAP-NSM	V-PAP-NSM	1325&5723	δίδωμι	διδούς	
John 6:33	τῷ	T-DSM	T-DSM	3588	ὁ	τῷ	
John 6:33	κόσμῳ.	N-DSM	N-DSM	2889	κόσμος	κόσμῳ	
John 6:34	εἶπον	V-2AAI-3P	V-2AAI-3P	3004&5627	λέγω	εἶπον	
John 6:34	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
John 6:34	πρὸς	PREP	PREP	4314	πρός	πρός	
John 6:34	αὐτόν	P-ASM	P-ASM	846	αὐτός	αὐτόν	
John 6:34	Κύριε,	N-VSM	N-VSM	2962	κύριος	Κύριε	
John 6:34	πάντοτε	ADV	ADV	3842	πάντοτε	πάντοτε	
John 6:34	δὸς	V-2AAM-2S	V-2AAM-2S	1325&5628	δίδωμι	δός	
John 6:34	ἡμῖν	P-1DP	P-1DP	1473	ἐγώ	ἡμῖν	
John 6:34	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 6:34	ἄρτον	N-ASM	N-ASM	740	ἄρτος	ἄρτον	
John 6:34	τοῦτον.	D-ASM	D-ASM	3778	οὗτος	τοῦτον	
John 6:35	εἶπεν	V-2AAI-3S	V-2AAI-3S	3004&5627	λέγω	εἶπεν	
John 6:35	αὐτοῖς	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
John 6:35	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:35	Ἰησοῦς	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
John 6:35	Ἐγώ	P-1NS	P-1NS	1473	ἐγώ	Ἐγώ	
John 6:35	εἰμι	V-PAI-1S	V-PAI-1S	1510&5719	εἰμί	εἰμι	
John 6:35	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:35	ἄρτος	N-NSM	N-NSM	740	ἄρτος	ἄρτος	
John 6:35	τῆς	T-GSF	T-GSF	3588	ὁ	τῆς	
John 6:35	ζωῆς·	N-GSF	N-GSF	2222	ζωή	ζωῆς	
John 6:35	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:35	ἐρχόμενος	V-PNP-NSM	V-PNP-NSM	2064&5740	ἔρχομαι	ἐρχόμενος	
John 6:35	πρὸς	PREP	PREP	4314	πρός	πρός	
John 6:35	ἐμὲ	P-1AS	P-1AS	1473	ἐγώ	ἐμέ	
John 6:35	οὐ	PRT-N	PRT-N	3756	οὐ	οὐ	
John 6:35	μὴ	PRT-N	PRT-N	3361	μή	μή	
John 6:35	πεινάσῃ,	V-AAS-3S	V-AAS-3S	3983&5661	πεινάω	πεινάσῃ	
John 6:35	καὶ	CONJ	CONJ	2532	καί	καί	
John 6:35	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:35	πιστεύων	V-PAP-NSM	V-PAP-NSM	4100&5723	πιστεύω	πιστεύων	
John 6:35	εἰς	PREP	PREP	1519	εἰς	εἰς	
John 6:35	ἐμὲ	P-1AS	P-1AS	1473	ἐγώ	ἐμέ	
John 6:35	οὐ	PRT-N	PRT-N	3756	οὐ	οὐ	
John 6:35	μὴ	PRT-N	PRT-N	3361	μή	μή	
John 6:35	διψήσει	V-FAI-3S	V-FAI-3S	1372&5692	διψάω	διψήσει	
John 6:35	πώποτε.	ADV	ADV	4455	πώποτε	πώποτε	
John 6:36	ἀλλ’	CONJ	CONJ	235	ἀλλά	ἀλλ’	
John 6:36	εἶπον	V-2AAI-1S	V-2AAI-1S	3004&5627	λέγω	εἶπον	
John 6:36	ὑμῖν	P-2DP	P-2DP	4771	σύ	ὑμῖν	
John 6:36	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
John 6:36	καὶ	CONJ	CONJ	2532	καί	καί	
John 6:36	ἑωράκατέ	V-RAI-2P-ATT	V-RAI-2P-ATT	3708&5758	ὁράω	ἑωράκατε	
John 6:36	με	P-1AS	P-1AS	1473	ἐγώ	με	
John 6:36	καὶ	CONJ	CONJ	2532	καί	καί	
John 6:36	οὐ	PRT-N	PRT-N	3756	οὐ	οὐ	
John 6:36	πιστεύετε.	V-PAI-2P	V-PAI-2P	4100&5719	πιστεύω	πιστεύετε	
John 6:37	Πᾶν	A-NSN	A-NSN	3956	πᾶς	Πᾶν	
John 6:37	ὃ	R-ASN	R-ASN	3739	ὅς	ὅ	
John 6:37	δίδωσίν	V-PAI-3S	V-PAI-3S	1325&5719	δίδωμι	δίδωσιν	
John 6:37	μοι	P-1DS	P-1DS	1473	ἐγώ	μοι	
John 6:37	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:37	Πατὴρ	N-NSM	N-NSM	3962	πατήρ	Πατήρ	
John 6:37	πρὸς	PREP	PREP	4314	πρός	πρός	
John 6:37	ἐμὲ	P-1AS	P-1AS	1473	ἐγώ	ἐμέ	
John 6:37	ἥξει,	V-FAI-3S	V-FAI-3S	2240&5692	ἥκω	ἥξει	
John 6:37	καὶ	CONJ	CONJ	2532	καί	καί	
John 6:37	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 6:37	ἐρχόμενον	V-PNP-ASM	V-PNP-ASM	2064&5740	ἔρχομαι	ἐρχόμενον	
John 6:37	πρός	PREP	PREP	4314	πρός	πρός	
John 6:37	με	P-1AS	P-1AS	1473	ἐγώ	με	
John 6:37	οὐ	PRT-N	PRT-N	3756	οὐ	οὐ	
John 6:37	μὴ	PRT-N	PRT-N	3361	μή	μή	
John 6:37	ἐκβάλω	V-2AAS-1S	V-2AAS-1S	1544&5632	ἐκβάλλω	ἐκβάλω	
John 6:37	ἔξω,	ADV	ADV	1854	ἔξω	ἔξω	
John 6:38	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
John 6:38	καταβέβηκα	V-RAI-1S	V-RAI-1S	2597&5758	καταβαίνω	καταβέβηκα	
John 6:38	ἀπὸ	PREP	PREP	575	ἀπό	ἀπό	
John 6:38	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 6:38	οὐρανοῦ	N-GSM	N-GSM	3772	οὐρανός	οὐρανοῦ	
John 6:38	οὐχ	PRT-N	PRT-N	3756	οὐ	οὐχ	
John 6:38	ἵνα	CONJ	CONJ	2443	ἵνα	ἵνα	
John 6:38	ποιῶ	V-PAS-1S	V-PAS-1S	4160&5725	ποιέω	ποιῶ	
John 6:38	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
John 6:38	θέλημα	N-ASN	N-ASN	2307	θέλημα	θέλημα	
John 6:38	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
John 6:38	ἐμὸν	S-1SASN	S-1SASN	1699	ἐμός	ἐμόν	
John 6:38	ἀλλὰ	CONJ	CONJ	235	ἀλλά	ἀλλά	
John 6:38	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
John 6:38	θέλημα	N-ASN	N-ASN	2307	θέλημα	θέλημα	
John 6:38	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 6:38	πέμψαντός	V-AAP-GSM	V-AAP-GSM	3992&5660	πέμπω	πέμψαντος	
John 6:38	με.	P-1AS	P-1AS	1473	ἐγώ	με	
John 6:39	τοῦτο	D-NSN	D-NSN	3778	οὗτος	τοῦτο	
John 6:39	δέ	CONJ	CONJ	1161	δέ	δέ	
John 6:39	ἐστιν	V-PAI-3S	V-PAI-3S	1510&5719	εἰμί	ἐστιν	
John 6:39	τὸ	T-NSN	T-NSN	3588	ὁ	τό	
John 6:39	θέλημα	N-NSN	N-NSN	2307	θέλημα	θέλημα	
John 6:39	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 6:39	πέμψαντός	V-AAP-GSM	V-AAP-GSM	3992&5660	πέμπω	πέμψαντος	
John 6:39	με,	P-1AS	P-1AS	1473	ἐγώ	με	
John 6:39	ἵνα	CONJ	CONJ	2443	ἵνα	ἵνα	
John 6:39	πᾶν	A-ASN	A-ASN	3956	πᾶς	πᾶν	
John 6:39	ὃ	R-ASN	R-ASN	3739	ὅς	ὅ	
John 6:39	δέδωκέν	V-RAI-3S	V-RAI-3S	1325&5758	δίδωμι	δέδωκεν	
John 6:39	μοι	P-1DS	P-1DS	1473	ἐγώ	μοι	
John 6:39	μὴ	PRT-N	PRT-N	3361	μή	μή	
John 6:39	ἀπολέσω	V-AAS-1S	V-AAS-1S	622&5661	ἀπόλλυμι	ἀπολέσω	
John 6:39	ἐξ	PREP	PREP	1537	ἐκ	ἐξ	
John 6:39	αὐτοῦ,	P-GSN	P-GSN	846	αὐτός	αὐτοῦ	
John 6:39	ἀλλὰ	CONJ	CONJ	235	ἀλλά	ἀλλά	
John 6:39	ἀναστήσω	V-AAS-1S	V-AAS-1S	450&5661	ἀνίστημι	ἀναστήσω	
John 6:39	αὐτὸ	P-ASN	P-ASN	846	αὐτός	αὐτό	
John 6:39	ἐν	PREP	PREP	1722	ἐν	ἐν	
John 6:39	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
John 6:39	ἐσχάτῃ	A-DSF-S	A-DSF-S	2078	ἔσχατος	ἐσχάτῃ	
John 6:39	ἡμέρᾳ.	N-DSF	N-DSF	2250	ἡμέρα	ἡμέρᾳ	
John 6:40	τοῦτο	D-NSN	D-NSN	3778	οὗτος	τοῦτο	
John 6:40	γάρ	CONJ	CONJ	1063	γάρ	γάρ	
John 6:40	ἐστιν	V-PAI-3S	V-PAI-3S	1510&5719	εἰμί	ἐστιν	
John 6:40	τὸ	T-NSN	T-NSN	3588	ὁ	τό	
John 6:40	θέλημα	N-NSN	N-NSN	2307	θέλημα	θέλημα	
John 6:40	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 6:40	Πατρός	N-GSM	N-GSM	3962	πατήρ	Πατρός	
John 6:40	μου,	P-1GS	P-1GS	1473	ἐγώ	μου	
John 6:40	ἵνα	CONJ	CONJ	2443	ἵνα	ἵνα	
John 6:40	πᾶς	A-NSM	A-NSM	3956	πᾶς	πᾶς	
John 6:40	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:40	θεωρῶν	V-PAP-NSM	V-PAP-NSM	2334&5723	θεωρέω	θεωρῶν	
John 6:40	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 6:40	Υἱὸν	N-ASM	N-ASM	5207	υἱός	Υἱόν	
John 6:40	καὶ	CONJ	CONJ	2532	καί	καί	
John 6:40	πιστεύων	V-PAP-NSM	V-PAP-NSM	4100&5723	πιστεύω	πιστεύων	
John 6:40	εἰς	PREP	PREP	1519	εἰς	εἰς	
John 6:40	αὐτὸν	P-ASM	P-ASM	846	αὐτός	αὐτόν	
John 6:40	ἔχῃ	V-PAS-3S	V-PAS-3S	2192&5725	ἔχω	ἔχῃ	
John 6:40	ζωὴν	N-ASF	N-ASF	2222	ζωή	ζωήν	
John 6:40	αἰώνιον,	A-ASF	A-ASF	166	αἰώνιος	αἰώνιον	
John 6:40	καὶ	CONJ	CONJ	2532	καί	καί	
John 6:40	ἀναστήσω	V-AAS-1S	V-AAS-1S	450&5661	ἀνίστημι	ἀναστήσω	
John 6:40	αὐτὸν	P-ASM	P-ASM	846	αὐτός	αὐτόν	
John 6:40	ἐγὼ	P-1NS	P-1NS	1473	ἐγώ	ἐγώ	
John 6:40	ἐν	PREP	PREP	1722	ἐν	ἐν	
John 6:40	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
John 6:40	ἐσχάτῃ	A-DSF-S	A-DSF-S	2078	ἔσχατος	ἐσχάτῃ	
John 6:40	ἡμέρᾳ.	N-DSF	N-DSF	2250	ἡμέρα	ἡμέρᾳ	
John 6:41	Ἐγόγγυζον	V-IAI-3P	V-IAI-3P	1111&5707	γογγύζω	Ἐγόγγυζον	
John 6:41	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
John 6:41	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
John 6:41	Ἰουδαῖοι	A-NPM	A-NPM	2453	Ἰουδαῖος	Ἰουδαῖοι	
John 6:41	περὶ	PREP	PREP	4012	περί	περί	
John 6:41	αὐτοῦ	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
John 6:41	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
John 6:41	εἶπεν	V-2AAI-3S	V-2AAI-3S	3004&5627	λέγω	εἶπεν	
John 6:41	Ἐγώ	P-1NS	P-1NS	1473	ἐγώ	Ἐγώ	
John 6:41	εἰμι	V-PAI-1S	V-PAI-1S	1510&5719	εἰμί	εἰμι	
John 6:41	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:41	ἄρτος	N-NSM	N-NSM	740	ἄρτος	ἄρτος	
John 6:41	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:41	καταβὰς	V-2AAP-NSM	V-2AAP-NSM	2597&5631	καταβαίνω	καταβάς	
John 6:41	ἐκ	PREP	PREP	1537	ἐκ	ἐκ	
John 6:41	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 6:41	οὐρανοῦ,	N-GSM	N-GSM	3772	οὐρανός	οὐρανοῦ	
John 6:42	καὶ	CONJ	CONJ	2532	καί	καί	
John 6:42	ἔλεγον	V-IAI-3P	V-IAI-3P	3004&5707	λέγω	ἔλεγον	
John 6:42	Οὐχ	PRT-N	PRT-N	3756	οὐ	Οὐχ	
John 6:42	οὗτός	D-NSM	D-NSM	3778	οὗτος	οὗτος	
John 6:42	ἐστιν	V-PAI-3S	V-PAI-3S	1510&5719	εἰμί	ἐστιν	
John 6:42	Ἰησοῦς	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
John 6:42	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:42	υἱὸς	N-NSM	N-NSM	5207	υἱός	υἱός	
John 6:42	Ἰωσήφ,	N-PRI	N-PRI	2501	Ἰωσήφ	Ἰωσήφ	
John 6:42	οὗ	R-GSM	R-GSM	3739	ὅς	οὗ	
John 6:42	ἡμεῖς	P-1NP	P-1NP	1473	ἐγώ	ἡμεῖς	
John 6:42	οἴδαμεν	V-RAI-1P	V-RAI-1P	1492&5758	οἶδα	οἴδαμεν	
John 6:42	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 6:42	πατέρα	N-ASM	N-ASM	3962	πατήρ	πατέρα	
John 6:42	καὶ	CONJ	CONJ	2532	καί	καί	
John 6:42	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
John 6:42	μητέρα;	N-ASF	N-ASF	3384	μήτηρ	μητέρα	
John 6:42	πῶς	ADV-I	ADV-I	4459	πῶς	πῶς	
John 6:42	νῦν	ADV	ADV	3568	νῦν	νῦν	
John 6:42	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 6:42	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
John 6:42	Ἐκ	PREP	PREP	1537	ἐκ	Ἐκ	
John 6:42	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 6:42	οὐρανοῦ	N-GSM	N-GSM	3772	οὐρανός	οὐρανοῦ	
John 6:42	καταβέβηκα;	V-RAI-1S	V-RAI-1S	2597&5758	καταβαίνω	καταβέβηκα	
John 6:43	ἀπεκρίθη	V-ADI-3S	V-ADI-3S	611&5662	ἀποκρίνομαι	ἀπεκρίθη	
John 6:43	Ἰησοῦς	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
John 6:43	καὶ	CONJ	CONJ	2532	καί	καί	
John 6:43	εἶπεν	V-2AAI-3S	V-2AAI-3S	3004&5627	λέγω	εἶπεν	
John 6:43	αὐτοῖς	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
John 6:43	Μὴ	PRT-N	PRT-N	3361	μή	Μή	
John 6:43	γογγύζετε	V-PAM-2P	V-PAM-2P	1111&5720	γογγύζω	γογγύζετε	
John 6:43	μετ’	PREP	PREP	3326	μετά	μετ’	
John 6:43	ἀλλήλων.	C-GPM	C-GPM	240	ἀλλήλων	ἀλλήλων	
John 6:44	οὐδεὶς	A-NSM-N	A-NSM-N	3762	οὐδείς	οὐδείς	
John 6:44	δύναται	V-PNI-3S	V-PNI-3S	1410&5736	δύναμαι	δύναται	
John 6:44	ἐλθεῖν	V-2AAN	V-2AAN	2064&5629	ἔρχομαι	ἐλθεῖν	
John 6:44	πρός	PREP	PREP	4314	πρός	πρός	
John 6:44	με	P-1AS	P-1AS	1473	ἐγώ	με	
John 6:44	ἐὰν	COND	COND	1437	ἐάν	ἐάν	
John 6:44	μὴ	PRT-N	PRT-N	3361	μή	μή	
John 6:44	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:44	Πατὴρ	N-NSM	N-NSM	3962	πατήρ	Πατήρ	
John 6:44	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:44	πέμψας	V-AAP-NSM	V-AAP-NSM	3992&5660	πέμπω	πέμψας	
John 6:44	με	P-1AS	P-1AS	1473	ἐγώ	με	
John 6:44	ἑλκύσῃ	V-AAS-3S	V-AAS-3S	1670&5661	ἕλκω	ἑλκύσῃ	
John 6:44	αὐτόν,	P-ASM	P-ASM	846	αὐτός	αὐτόν	
John 6:44	κἀγὼ	P-1NS-K	P-1NS-K	2504	κἀγώ	κἀγώ	
John 6:44	ἀναστήσω	V-FAI-1S	V-FAI-1S	450&5692	ἀνίστημι	ἀναστήσω	
John 6:44	αὐτὸν	P-ASM	P-ASM	846	αὐτός	αὐτόν	
John 6:44	ἐν	PREP	PREP	1722	ἐν	ἐν	
John 6:44	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
John 6:44	ἐσχάτῃ	A-DSF-S	A-DSF-S	2078	ἔσχατος	ἐσχάτῃ	
John 6:44	ἡμέρᾳ.	N-DSF	N-DSF	2250	ἡμέρα	ἡμέρᾳ	
John 6:45	ἔστιν	V-PAI-3S	V-PAI-3S	1510&5719	εἰμί	ἔστιν	
John 6:45	γεγραμμένον	V-RPP-NSN	V-RPP-NSN	1125&5772	γράφω	γεγραμμένον	
John 6:45	ἐν	PREP	PREP	1722	ἐν	ἐν	
John 6:45	τοῖς	T-DPM	T-DPM	3588	ὁ	τοῖς	
John 6:45	προφήταις	N-DPM	N-DPM	4396	προφήτης	προφήταις	
John 6:45	Καὶ	CONJ	CONJ	2532	καί	Καί	
John 6:45	ἔσονται	V-FDI-3P	V-FDI-3P	1510&5695	εἰμί	ἔσονται	
John 6:45	πάντες	A-NPM	A-NPM	3956	πᾶς	πάντες	
John 6:45	διδακτοὶ	A-NPM	A-NPM	1318	διδακτός	διδακτοί	
John 6:45	Θεοῦ·	N-GSM	N-GSM	2316	θεός	Θεοῦ	
John 6:45	πᾶς	A-NSM	A-NSM	3956	πᾶς	πᾶς	
John 6:45	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:45	ἀκούσας	V-AAP-NSM	V-AAP-NSM	191&5660	ἀκούω	ἀκούσας	
John 6:45	παρὰ	PREP	PREP	3844	παρά	παρά	
John 6:45	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 6:45	Πατρὸς	N-GSM	N-GSM	3962	πατήρ	Πατρός	
John 6:45	καὶ	CONJ	CONJ	2532	καί	καί	
John 6:45	μαθὼν	V-2AAP-NSM	V-2AAP-NSM	3129&5631	μανθάνω	μαθών	
John 6:45	ἔρχεται	V-PNI-3S	V-PNI-3S	2064&5736	ἔρχομαι	ἔρχεται	
John 6:45	πρὸς	PREP	PREP	4314	πρός	πρός	
John 6:45	ἐμέ.	P-1AS	P-1AS	1473	ἐγώ	ἐμέ	
John 6:46	οὐχ	PRT-N	PRT-N	3756	οὐ	οὐχ	
John 6:46	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
John 6:46	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 6:46	Πατέρα	N-ASM	N-ASM	3962	πατήρ	Πατέρα	
John 6:46	ἑώρακέν	V-RAI-3S-ATT	V-RAI-3S-ATT	3708&5758	ὁράω	ἑώρακεν	
John 6:46	τις,	X-NSM	X-NSM	5100	τὶς	τις	
John 6:46	εἰ	COND	COND	1487	εἰ	εἰ	
John 6:46	μὴ	PRT-N	PRT-N	3361	μή	μή	
John 6:46	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:46	ὢν	V-PAP-NSM	V-PAP-NSM	1510&5723	εἰμί	ὤν	
John 6:46	παρὰ	PREP	PREP	3844	παρά	παρά	
John 6:46	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 6:46	Θεοῦ,	N-GSM	N-GSM	2316	θεός	Θεοῦ	
John 6:46	οὗτος	D-NSM	D-NSM	3778	οὗτος	οὗτος	
John 6:46	ἑώρακεν	V-RAI-3S-ATT	V-RAI-3S-ATT	3708&5758	ὁράω	ἑώρακεν	
John 6:46	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 6:46	Πατέρα.	N-ASM	N-ASM	3962	πατήρ	Πατέρα	
John 6:47	ἀμὴν	HEB	HEB	281	ἀμήν	ἀμήν	
John 6:47	ἀμὴν	HEB	HEB	281	ἀμήν	ἀμήν	
John 6:47	λέγω	V-PAI-1S	V-PAI-1S	3004&5719	λέγω	λέγω	
John 6:47	ὑμῖν,	P-2DP	P-2DP	4771	σύ	ὑμῖν	
John 6:47	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:47	πιστεύων	V-PAP-NSM	V-PAP-NSM	4100&5723	πιστεύω	πιστεύων	
John 6:47	ἔχει	V-PAI-3S	V-PAI-3S	2192&5719	ἔχω	ἔχει	
John 6:47	ζωὴν	N-ASF	N-ASF	2222	ζωή	ζωήν	
John 6:47	αἰώνιον.	A-ASF	A-ASF	166	αἰώνιος	αἰώνιον	
John 6:48	ἐγώ	P-1NS	P-1NS	1473	ἐγώ	ἐγώ	
John 6:48	εἰμι	V-PAI-1S	V-PAI-1S	1510&5719	εἰμί	εἰμι	
John 6:48	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:48	ἄρτος	N-NSM	N-NSM	740	ἄρτος	ἄρτος	
John 6:48	τῆς	T-GSF	T-GSF	3588	ὁ	τῆς	
John 6:48	ζωῆς.	N-GSF	N-GSF	2222	ζωή	ζωῆς	
John 6:49	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
John 6:49	πατέρες	N-NPM	N-NPM	3962	πατήρ	πατέρες	
John 6:49	ὑμῶν	P-2GP	P-2GP	4771	σύ	ὑμῶν	
John 6:49	ἔφαγον	V-2AAI-3P	V-2AAI-3P	5315&5627	ἐσθίω	ἔφαγον	
John 6:49	ἐν	PREP	PREP	1722	ἐν	ἐν	
John 6:49	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
John 6:49	ἐρήμῳ	A-DSF	A-DSF	2048	ἔρημος	ἐρήμῳ	
John 6:49	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
John 6:49	μάννα	HEB	HEB	3131	μάννα	μάννα	
John 6:49	καὶ	CONJ	CONJ	2532	καί	καί	
John 6:49	ἀπέθανον·	V-2AAI-3P	V-2AAI-3P	599&5627	ἀποθνῄσκω	ἀπέθανον	
John 6:50	οὗτός	D-NSM	D-NSM	3778	οὗτος	οὗτος	
John 6:50	ἐστιν	V-PAI-3S	V-PAI-3S	1510&5719	εἰμί	ἐστιν	
John 6:50	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:50	ἄρτος	N-NSM	N-NSM	740	ἄρτος	ἄρτος	
John 6:50	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:50	ἐκ	PREP	PREP	1537	ἐκ	ἐκ	
John 6:50	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 6:50	οὐρανοῦ	N-GSM	N-GSM	3772	οὐρανός	οὐρανοῦ	
John 6:50	καταβαίνων,	V-PAP-NSM	V-PAP-NSM	2597&5723	καταβαίνω	καταβαίνων	
John 6:50	ἵνα	CONJ	CONJ	2443	ἵνα	ἵνα	
John 6:50	τις	X-NSM	X-NSM	5100	τὶς	τις	
John 6:50	ἐξ	PREP	PREP	1537	ἐκ	ἐξ	
John 6:50	αὐτοῦ	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
John 6:50	φάγῃ	V-2AAS-3S	V-2AAS-3S	5315&5632	ἐσθίω	φάγῃ	
John 6:50	καὶ	CONJ	CONJ	2532	καί	καί	
John 6:50	μὴ	PRT-N	PRT-N	3361	μή	μή	
John 6:50	ἀποθάνῃ.	V-2AAS-3S	V-2AAS-3S	599&5632	ἀποθνῄσκω	ἀποθάνῃ	
John 6:51	ἐγώ	P-1NS	P-1NS	1473	ἐγώ	ἐγώ	
John 6:51	εἰμι	V-PAI-1S	V-PAI-1S	1510&5719	εἰμί	εἰμι	
John 6:51	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:51	ἄρτος	N-NSM	N-NSM	740	ἄρτος	ἄρτος	
John 6:51	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:51	ζῶν	V-PAP-NSM	V-PAP-NSM	2198&5723	ζάω	ζῶν	
John 6:51	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:51	ἐκ	PREP	PREP	1537	ἐκ	ἐκ	
John 6:51	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 6:51	οὐρανοῦ	N-GSM	N-GSM	3772	οὐρανός	οὐρανοῦ	
John 6:51	καταβάς·	V-2AAP-NSM	V-2AAP-NSM	2597&5631	καταβαίνω	καταβάς	
John 6:51	ἐάν	COND	COND	1437	ἐάν	ἐάν	
John 6:51	τις	X-NSM	X-NSM	5100	τὶς	τις	
John 6:51	φάγῃ	V-2AAS-3S	V-2AAS-3S	5315&5632	ἐσθίω	φάγῃ	
John 6:51	ἐκ	PREP	PREP	1537	ἐκ	ἐκ	
John 6:51	τούτου	D-GSM	D-GSM	3778	οὗτος	τούτου	
John 6:51	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 6:51	ἄρτου,	N-GSM	N-GSM	740	ἄρτος	ἄρτου	
John 6:51	ζήσει	V-FAI-3S	V-FAI-3S	2198&5692	ζάω	ζήσει	
John 6:51	εἰς	PREP	PREP	1519	εἰς	εἰς	
John 6:51	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 6:51	αἰῶνα·	N-ASM	N-ASM	165	αἰών	αἰῶνα	
John 6:51	καὶ	CONJ	CONJ	2532	καί	καί	
John 6:51	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 6:51	ἄρτος	N-NSM	N-NSM	740	ἄρτος	ἄρτος	
John 6:51	δὲ	CONJ	CONJ	1161	δέ	δέ	
