BCV	text	func_morph	form_morph	strongs	lemma	normalized
Matt 14:3	ἔδησεν	V-AAI-3S	V-AAI-3S	1210&5656	δέω	ἔδησεν	
Matt 14:3	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:3	ἐν	PREP	PREP	1722	ἐν	ἐν	
Matt 14:3	φυλακῇ	N-DSF	N-DSF	5438	φυλακή	φυλακῇ	
Matt 14:3	ἀπέθετο	V-2AMI-3S	V-2AMI-3S	659&5639	ἀποτίθημι	ἀπέθετο	
Matt 14:3	διὰ	PREP	PREP	1223	διά	διά	
Matt 14:3	Ἡρῳδιάδα	N-ASF	N-ASF	2266	Ἡρῳδιάς	Ἡρῳδιάδα	
Matt 14:3	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
Matt 14:3	γυναῖκα	N-ASF	N-ASF	1135	γυνή	γυναῖκα	
Matt 14:3	Φιλίππου	N-GSM	N-GSM	5376	Φίλιππος	Φιλίππου	
Matt 14:3	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
Matt 14:3	ἀδελφοῦ	N-GSM	N-GSM	80	ἀδελφός	ἀδελφοῦ	
Matt 14:3	αὐτοῦ·	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
Matt 14:4	ἔλεγεν	V-IAI-3S	V-IAI-3S	3004&5707	λέγω	ἔλεγεν	
Matt 14:4	γὰρ	CONJ	CONJ	1063	γάρ	γάρ	
Matt 14:4	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 14:4	Ἰωάνης	N-NSM	N-NSM	2491	Ἰωάννης	Ἰωάνης	
Matt 14:4	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
Matt 14:4	Οὐκ	PRT-N	PRT-N	3756	οὐ	Οὐκ	
Matt 14:4	ἔξεστίν	V-PAI-3S	V-PAI-3S	1832&5719	ἔξεστι(ν)	ἔξεστιν	
Matt 14:4	σοι	P-2DS	P-2DS	4771	σύ	σοι	
Matt 14:4	ἔχειν	V-PAN	V-PAN	2192&5721	ἔχω	ἔχειν	
Matt 14:4	αὐτήν.	P-ASF	P-ASF	846	αὐτός	αὐτήν	
Matt 14:5	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:5	θέλων	V-PAP-NSM	V-PAP-NSM	2309&5723	θέλω	θέλων	
Matt 14:5	αὐτὸν	P-ASM	P-ASM	846	αὐτός	αὐτόν	
Matt 14:5	ἀποκτεῖναι	V-AAN	V-AAN	615&5658	ἀποκτείνω	ἀποκτεῖναι	
Matt 14:5	ἐφοβήθη	V-AOI-3S	V-AOI-3S	5399&5675	φοβέω	ἐφοβήθη	
Matt 14:5	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
Matt 14:5	ὄχλον,	N-ASM	N-ASM	3793	ὄχλος	ὄχλον	
Matt 14:5	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
Matt 14:5	ὡς	ADV	ADV	5613	ὡς	ὡς	
Matt 14:5	προφήτην	N-ASM	N-ASM	4396	προφήτης	προφήτην	
Matt 14:5	αὐτὸν	P-ASM	P-ASM	846	αὐτός	αὐτόν	
Matt 14:5	εἶχον.	V-IAI-3P	V-IAI-3P	2192&5707	ἔχω	εἶχον	
Matt 14:6	γενεσίοις	N-DPN	N-DPN	1077	γενέσια	γενεσίοις	
Matt 14:6	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 14:6	γενομένοις	V-2ADP-DPN	V-2ADP-DPN	1096&5637	γίνομαι	γενομένοις	
Matt 14:6	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
Matt 14:6	Ἡρῴδου	N-GSM	N-GSM	2264	Ἡρῴδης	Ἡρῴδου	
Matt 14:6	ὠρχήσατο	V-ADI-3S	V-ADI-3S	3738&5662	ὀρχέομαι	ὠρχήσατο	
Matt 14:6	ἡ	T-NSF	T-NSF	3588	ὁ	ἡ	
Matt 14:6	θυγάτηρ	N-NSF	N-NSF	2364	θυγάτηρ	θυγάτηρ	
Matt 14:6	τῆς	T-GSF	T-GSF	3588	ὁ	τῆς	
Matt 14:6	Ἡρῳδιάδος	N-GSF	N-GSF	2266	Ἡρῳδιάς	Ἡρῳδιάδος	
Matt 14:6	ἐν	PREP	PREP	1722	ἐν	ἐν	
Matt 14:6	τῷ	T-DSN	T-DSN	3588	ὁ	τῷ	
Matt 14:6	μέσῳ	A-DSN	A-DSN	3319	μέσος	μέσῳ	
Matt 14:6	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:6	ἤρεσεν	V-AAI-3S	V-AAI-3S	700&5656	ἀρέσκω	ἤρεσεν	
Matt 14:6	τῷ	T-DSM	T-DSM	3588	ὁ	τῷ	
Matt 14:6	Ἡρῴδῃ,	N-DSM	N-DSM	2264	Ἡρῴδης	Ἡρῴδῃ	
Matt 14:7	ὅθεν	ADV	ADV	3606	ὅθεν	ὅθεν	
Matt 14:7	μεθ’	PREP	PREP	3326	μετά	μεθ’	
Matt 14:7	ὅρκου	N-GSM	N-GSM	3727	ὅρκος	ὅρκου	
Matt 14:7	ὡμολόγησεν	V-AAI-3S	V-AAI-3S	3670&5656	ὁμολογέω	ὡμολόγησεν	
Matt 14:7	αὐτῇ	P-DSF	P-DSF	846	αὐτός	αὐτῇ	
Matt 14:7	δοῦναι	V-2AAN	V-2AAN	1325&5629	δίδωμι	δοῦναι	
Matt 14:7	ὃ	R-ASN	R-ASN	3739	ὅς	ὅ	
Matt 14:7	ἐὰν	COND	COND	1437	ἐάν	ἐάν	
Matt 14:7	αἰτήσηται.	V-AMS-3S	V-AMS-3S	154&5672	αἰτέω	αἰτήσηται	
Matt 14:8	ἡ	T-NSF	T-NSF	3588	ὁ	ἡ	
Matt 14:8	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 14:8	προβιβασθεῖσα	V-APP-NSF	V-APP-NSF	4264&5685	προβιβάζω	προβιβασθεῖσα	
Matt 14:8	ὑπὸ	PREP	PREP	5259	ὑπό	ὑπό	
Matt 14:8	τῆς	T-GSF	T-GSF	3588	ὁ	τῆς	
Matt 14:8	μητρὸς	N-GSF	N-GSF	3384	μήτηρ	μητρός	
Matt 14:8	αὐτῆς	P-GSF	P-GSF	846	αὐτός	αὐτῆς	
Matt 14:8	Δός	V-2AAM-2S	V-2AAM-2S	1325&5628	δίδωμι	Δός	
Matt 14:8	μοι,	P-1DS	P-1DS	1473	ἐγώ	μοι	
Matt 14:8	φησίν,	V-PAI-3S	V-PAI-3S	5346&5719	φημί	φησίν	
Matt 14:8	ὧδε	ADV	ADV	5602	ὧδε	ὧδε	
Matt 14:8	ἐπὶ	PREP	PREP	1909	ἐπί	ἐπί	
Matt 14:8	πίνακι	N-DSM	N-DSM	4094	πίναξ	πίνακι	
Matt 14:8	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
Matt 14:8	κεφαλὴν	N-ASF	N-ASF	2776	κεφαλή	κεφαλήν	
Matt 14:8	Ἰωάνου	N-GSM	N-GSM	2491	Ἰωάννης	Ἰωάνου	
Matt 14:8	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
Matt 14:8	Βαπτιστοῦ.	N-GSM	N-GSM	910	βαπτιστής	Βαπτιστοῦ	
Matt 14:9	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:9	λυπηθεὶς	V-APP-NSM	V-APP-NSM	3076&5685	λυπέω	λυπηθείς	
Matt 14:9	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 14:9	βασιλεὺς	N-NSM	N-NSM	935	βασιλεύς	βασιλεύς	
Matt 14:9	διὰ	PREP	PREP	1223	διά	διά	
Matt 14:9	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
Matt 14:9	ὅρκους	N-APM	N-APM	3727	ὅρκος	ὅρκους	
Matt 14:9	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:9	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
Matt 14:9	συνανακειμένους	V-PNP-APM	V-PNP-APM	4873&5740	συνανάκειμαι	συνανακειμένους	
Matt 14:9	ἐκέλευσεν	V-AAI-3S	V-AAI-3S	2753&5656	κελεύω	ἐκέλευσεν	
Matt 14:9	δοθῆναι,	V-APN	V-APN	1325&5683	δίδωμι	δοθῆναι	
Matt 14:10	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:10	πέμψας	V-AAP-NSM	V-AAP-NSM	3992&5660	πέμπω	πέμψας	
Matt 14:10	ἀπεκεφάλισεν	V-AAI-3S	V-AAI-3S	607&5656	ἀποκεφαλίζω	ἀπεκεφάλισεν	
Matt 14:10	Ἰωάνην	N-ASM	N-ASM	2491	Ἰωάννης	Ἰωάνην	
Matt 14:10	ἐν	PREP	PREP	1722	ἐν	ἐν	
Matt 14:10	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
Matt 14:10	φυλακῇ.	N-DSF	N-DSF	5438	φυλακή	φυλακῇ	
Matt 14:11	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:11	ἠνέχθη	V-API-3S	V-API-3S	5342&5681	φέρω	ἠνέχθη	
Matt 14:11	ἡ	T-NSF	T-NSF	3588	ὁ	ἡ	
Matt 14:11	κεφαλὴ	N-NSF	N-NSF	2776	κεφαλή	κεφαλή	
Matt 14:11	αὐτοῦ	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
Matt 14:11	ἐπὶ	PREP	PREP	1909	ἐπί	ἐπί	
Matt 14:11	πίνακι	N-DSM	N-DSM	4094	πίναξ	πίνακι	
Matt 14:11	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:11	ἐδόθη	V-API-3S	V-API-3S	1325&5681	δίδωμι	ἐδόθη	
Matt 14:11	τῷ	T-DSN	T-DSN	3588	ὁ	τῷ	
Matt 14:11	κορασίῳ,	N-DSN	N-DSN	2877	κοράσιον	κορασίῳ	
Matt 14:11	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:11	ἤνεγκεν	V-AAI-3S	V-AAI-3S	5342&5656	φέρω	ἤνεγκεν	
Matt 14:11	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
Matt 14:11	μητρὶ	N-DSF	N-DSF	3384	μήτηρ	μητρί	
Matt 14:11	αὐτῆς.	P-GSF	P-GSF	846	αὐτός	αὐτῆς	
Matt 14:12	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:12	προσελθόντες	V-2AAP-NPM	V-2AAP-NPM	4334&5631	προσέρχομαι	προσελθόντες	
Matt 14:12	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
Matt 14:12	μαθηταὶ	N-NPM	N-NPM	3101	μαθητής	μαθηταί	
Matt 14:12	αὐτοῦ	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
Matt 14:12	ἦραν	V-AAI-3P	V-AAI-3P	142&5656	αἴρω	ἦραν	
Matt 14:12	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
Matt 14:12	πτῶμα	N-ASN	N-ASN	4430	πτῶμα	πτῶμα	
Matt 14:12	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:12	ἔθαψαν	V-AAI-3P	V-AAI-3P	2290&5656	θάπτω	ἔθαψαν	
Matt 14:12	αὐτόν,	P-ASM	P-ASM	846	αὐτός	αὐτόν	
Matt 14:12	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:12	ἐλθόντες	V-2AAP-NPM	V-2AAP-NPM	2064&5631	ἔρχομαι	ἐλθόντες	
Matt 14:12	ἀπήγγειλαν	V-AAI-3P	V-AAI-3P	518&5656	ἀπαγγέλλω	ἀπήγγειλαν	
Matt 14:12	τῷ	T-DSM	T-DSM	3588	ὁ	τῷ	
Matt 14:12	Ἰησοῦ.	N-DSM	N-DSM	2424	Ἰησοῦς	Ἰησοῦ	
Matt 14:13	Ἀκούσας	V-AAP-NSM	V-AAP-NSM	191&5660	ἀκούω	Ἀκούσας	
Matt 14:13	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 14:13	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 14:13	Ἰησοῦς	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
Matt 14:13	ἀνεχώρησεν	V-AAI-3S	V-AAI-3S	402&5656	ἀναχωρέω	ἀνεχώρησεν	
Matt 14:13	ἐκεῖθεν	ADV	ADV	1564	ἐκεῖθεν	ἐκεῖθεν	
Matt 14:13	ἐν	PREP	PREP	1722	ἐν	ἐν	
Matt 14:13	πλοίῳ	N-DSN	N-DSN	4143	πλοῖον	πλοίῳ	
Matt 14:13	εἰς	PREP	PREP	1519	εἰς	εἰς	
Matt 14:13	ἔρημον	A-ASM	A-ASM	2048	ἔρημος	ἔρημον	
Matt 14:13	τόπον	N-ASM	N-ASM	5117	τόπος	τόπον	
Matt 14:13	κατ’	PREP	PREP	2596	κατά	κατ’	
Matt 14:13	ἰδίαν·	A-ASF	A-ASF	2398	ἴδιος	ἰδίαν	
Matt 14:13	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:13	ἀκούσαντες	V-AAP-NPM	V-AAP-NPM	191&5660	ἀκούω	ἀκούσαντες	
Matt 14:13	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
Matt 14:13	ὄχλοι	N-NPM	N-NPM	3793	ὄχλος	ὄχλοι	
Matt 14:13	ἠκολούθησαν	V-AAI-3P	V-AAI-3P	190&5656	ἀκολουθέω	ἠκολούθησαν	
Matt 14:13	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
Matt 14:13	πεζῇ	ADV	ADV	3979	πεζῇ	πεζῇ	
Matt 14:13	ἀπὸ	PREP	PREP	575	ἀπό	ἀπό	
Matt 14:13	τῶν	T-GPF	T-GPF	3588	ὁ	τῶν	
Matt 14:13	πόλεων.	N-GPF	N-GPF	4172	πόλις	πόλεων	
Matt 14:14	Καὶ	CONJ	CONJ	2532	καί	Καί	
Matt 14:14	ἐξελθὼν	V-2AAP-NSM	V-2AAP-NSM	1831&5631	ἐξέρχομαι	ἐξελθών	
Matt 14:14	εἶδεν	V-2AAI-3S	V-2AAI-3S	3708&5627	ὁράω	εἶδεν	
Matt 14:14	πολὺν	A-ASM	A-ASM	4183	πολύς	πολύν	
Matt 14:14	ὄχλον,	N-ASM	N-ASM	3793	ὄχλος	ὄχλον	
Matt 14:14	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:14	ἐσπλαγχνίσθη	V-AOI-3S	V-AOI-3S	4697&5675	σπλαγχνίζομαι	ἐσπλαγχνίσθη	
Matt 14:14	ἐπ’	PREP	PREP	1909	ἐπί	ἐπ’	
Matt 14:14	αὐτοῖς	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
Matt 14:14	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:14	ἐθεράπευσεν	V-AAI-3S	V-AAI-3S	2323&5656	θεραπεύω	ἐθεράπευσεν	
Matt 14:14	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
Matt 14:14	ἀρρώστους	A-APM	A-APM	732	ἄρρωστος	ἀρρώστους	
Matt 14:14	αὐτῶν.	P-GPM	P-GPM	846	αὐτός	αὐτῶν	
Matt 14:15	ὀψίας	A-GSF	A-GSF	3798	ὄψιος	ὀψίας	
Matt 14:15	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 14:15	γενομένης	V-2ADP-GSF	V-2ADP-GSF	1096&5637	γίνομαι	γενομένης	
Matt 14:15	προσῆλθον	V-2AAI-3P	V-2AAI-3P	4334	προσέρχομαι	προσῆλθον	
Matt 14:15	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
Matt 14:15	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
Matt 14:15	μαθηταὶ	N-NPM	N-NPM	3101	μαθητής	μαθηταί	
Matt 14:15	λέγοντες	V-PAP-NPM	V-PAP-NPM	3004&5723	λέγω	λέγοντες	
Matt 14:15	Ἔρημός	A-NSM	A-NSM	2048	ἔρημος	Ἔρημος	
Matt 14:15	ἐστιν	V-PAI-3S	V-PAI-3S	1510&5719	εἰμί	ἐστιν	
Matt 14:15	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 14:15	τόπος	N-NSM	N-NSM	5117	τόπος	τόπος	
Matt 14:15	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:15	ἡ	T-NSF	T-NSF	3588	ὁ	ἡ	
Matt 14:15	ὥρα	N-NSF	N-NSF	5610	ὥρα	ὥρα	
Matt 14:15	ἤδη	ADV	ADV	2235	ἤδη	ἤδη	
Matt 14:15	παρῆλθεν·	V-2AAI-3S	V-2AAI-3S	3928&5627	παρέρχομαι	παρῆλθεν	
Matt 14:15	ἀπόλυσον	V-AAM-2S	V-AAM-2S	630&5657	ἀπολύω	ἀπόλυσον	
Matt 14:15	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
Matt 14:15	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
Matt 14:15	ὄχλους,	N-APM	N-APM	3793	ὄχλος	ὄχλους	
Matt 14:15	ἵνα	CONJ	CONJ	2443	ἵνα	ἵνα	
Matt 14:15	ἀπελθόντες	V-2AAP-NPM	V-2AAP-NPM	565&5631	ἀπέρχομαι	ἀπελθόντες	
Matt 14:15	εἰς	PREP	PREP	1519	εἰς	εἰς	
Matt 14:15	τὰς	T-APF	T-APF	3588	ὁ	τάς	
Matt 14:15	κώμας	N-APF	N-APF	2968	κώμη	κώμας	
Matt 14:15	ἀγοράσωσιν	V-AAS-3P	V-AAS-3P	59&5661	ἀγοράζω	ἀγοράσωσιν	
Matt 14:15	ἑαυτοῖς	F-3DPM	F-3DPM	1438	ἑαυτοῦ	ἑαυτοῖς	
Matt 14:15	βρώματα.	N-APN	N-APN	1033	βρῶμα	βρώματα	
Matt 14:16	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 14:16	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 14:16	Ἰησοῦς	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
Matt 14:16	εἶπεν	V-2AAI-3S	V-2AAI-3S	3004&5627	λέγω	εἶπεν	
Matt 14:16	αὐτοῖς	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
Matt 14:16	Οὐ	PRT-N	PRT-N	3756	οὐ	Οὐ	
Matt 14:16	χρείαν	N-ASF	N-ASF	5532	χρεία	χρείαν	
Matt 14:16	ἔχουσιν	V-PAI-3P	V-PAI-3P	2192&5719	ἔχω	ἔχουσιν	
Matt 14:16	ἀπελθεῖν·	V-2AAN	V-2AAN	565&5629	ἀπέρχομαι	ἀπελθεῖν	
Matt 14:16	δότε	V-2AAM-2P	V-2AAM-2P	1325&5628	δίδωμι	δότε	
Matt 14:16	αὐτοῖς	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
Matt 14:16	ὑμεῖς	P-2NP	P-2NP	4771	σύ	ὑμεῖς	
Matt 14:16	φαγεῖν.	V-2AAN	V-2AAN	5315&5629	ἐσθίω	φαγεῖν	
Matt 14:17	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
Matt 14:17	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 14:17	λέγουσιν	V-PAI-3P	V-PAI-3P	3004&5719	λέγω	λέγουσιν	
Matt 14:17	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
Matt 14:17	Οὐκ	PRT-N	PRT-N	3756	οὐ	Οὐκ	
Matt 14:17	ἔχομεν	V-PAI-1P	V-PAI-1P	2192&5719	ἔχω	ἔχομεν	
Matt 14:17	ὧδε	ADV	ADV	5602	ὧδε	ὧδε	
Matt 14:17	εἰ	COND	COND	1487	εἰ	εἰ	
Matt 14:17	μὴ	PRT-N	PRT-N	3361	μή	μή	
Matt 14:17	πέντε	A-NUI	A-NUI	4002	πέντε	πέντε	
Matt 14:17	ἄρτους	N-APM	N-APM	740	ἄρτος	ἄρτους	
Matt 14:17	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:17	δύο	A-NUI	A-NUI	1417	δύο	δύο	
Matt 14:17	ἰχθύας.	N-APM	N-APM	2486	ἰχθύς	ἰχθύας	
Matt 14:18	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 14:18	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 14:18	εἶπεν·	V-2AAI-3S	V-2AAI-3S	3004&5627	λέγω	εἶπεν	
Matt 14:18	Φέρετέ	V-PAM-2P	V-PAM-2P	5342&5720	φέρω	Φέρετε	
Matt 14:18	μοι	P-1DS	P-1DS	1473	ἐγώ	μοι	
Matt 14:18	ὧδε	ADV	ADV	5602	ὧδε	ὧδε	
Matt 14:18	αὐτούς.	P-APM	P-APM	846	αὐτός	αὐτούς	
Matt 14:19	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:19	κελεύσας	V-AAP-NSM	V-AAP-NSM	2753&5660	κελεύω	κελεύσας	
Matt 14:19	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
Matt 14:19	ὄχλους	N-APM	N-APM	3793	ὄχλος	ὄχλους	
Matt 14:19	ἀνακλιθῆναι	V-APN	V-APN	347&5683	ἀνακλίνω	ἀνακλιθῆναι	
Matt 14:19	ἐπὶ	PREP	PREP	1909	ἐπί	ἐπί	
Matt 14:19	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
Matt 14:19	χόρτου,	N-GSM	N-GSM	5528	χόρτος	χόρτου	
Matt 14:19	λαβὼν	V-2AAP-NSM	V-2AAP-NSM	2983&5631	λαμβάνω	λαβών	
Matt 14:19	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
Matt 14:19	πέντε	A-NUI	A-NUI	4002	πέντε	πέντε	
Matt 14:19	ἄρτους	N-APM	N-APM	740	ἄρτος	ἄρτους	
Matt 14:19	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:19	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
Matt 14:19	δύο	A-NUI	A-NUI	1417	δύο	δύο	
Matt 14:19	ἰχθύας,	N-APM	N-APM	2486	ἰχθύς	ἰχθύας	
Matt 14:19	ἀναβλέψας	V-AAP-NSM	V-AAP-NSM	308&5660	ἀναβλέπω	ἀναβλέψας	
Matt 14:19	εἰς	PREP	PREP	1519	εἰς	εἰς	
Matt 14:19	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
Matt 14:19	οὐρανὸν	N-ASM	N-ASM	3772	οὐρανός	οὐρανόν	
Matt 14:19	εὐλόγησεν,	V-AAI-3S	V-AAI-3S	2127&5656	εὐλογέω	εὐλόγησεν	
Matt 14:19	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:19	κλάσας	V-AAP-NSM	V-AAP-NSM	2806&5660	κλάω	κλάσας	
Matt 14:19	ἔδωκεν	V-AAI-3S	V-AAI-3S	1325&5656	δίδωμι	ἔδωκεν	
Matt 14:19	τοῖς	T-DPM	T-DPM	3588	ὁ	τοῖς	
Matt 14:19	μαθηταῖς	N-DPM	N-DPM	3101	μαθητής	μαθηταῖς	
Matt 14:19	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
Matt 14:19	ἄρτους,	N-APM	N-APM	740	ἄρτος	ἄρτους	
Matt 14:19	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
Matt 14:19	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 14:19	μαθηταὶ	N-NPM	N-NPM	3101	μαθητής	μαθηταί	
Matt 14:19	τοῖς	T-DPM	T-DPM	3588	ὁ	τοῖς	
Matt 14:19	ὄχλοις.	N-DPM	N-DPM	3793	ὄχλος	ὄχλοις	
Matt 14:20	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:20	ἔφαγον	V-2AAI-3P	V-2AAI-3P	5315&5627	ἐσθίω	ἔφαγον	
Matt 14:20	πάντες	A-NPM	A-NPM	3956	πᾶς	πάντες	
Matt 14:20	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:20	ἐχορτάσθησαν,	V-API-3P	V-API-3P	5526&5681	χορτάζω	ἐχορτάσθησαν	
Matt 14:20	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:20	ἦραν	V-AAI-3P	V-AAI-3P	142&5656	αἴρω	ἦραν	
Matt 14:20	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
Matt 14:20	περισσεῦον	V-PAP-ASN	V-PAP-ASN	4052&5723	περισσεύω	περισσεῦον	
Matt 14:20	τῶν	T-GPN	T-GPN	3588	ὁ	τῶν	
Matt 14:20	κλασμάτων	N-GPN	N-GPN	2801	κλάσμα	κλασμάτων	
Matt 14:20	δώδεκα	A-NUI	A-NUI	1427	δώδεκα	δώδεκα	
Matt 14:20	κοφίνους	N-APM	N-APM	2894	κόφινος	κοφίνους	
Matt 14:20	πλήρεις.	A-APM	A-APM	4134	πλήρης	πλήρεις	
Matt 14:21	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
Matt 14:21	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 14:21	ἐσθίοντες	V-PAP-NPM	V-PAP-NPM	2068&5723	ἐσθίω	ἐσθίοντες	
Matt 14:21	ἦσαν	V-IAI-3P	V-IAI-3P	1510&5707	εἰμί	ἦσαν	
Matt 14:21	ἄνδρες	N-NPM	N-NPM	435	ἀνήρ	ἄνδρες	
Matt 14:21	ὡσεὶ	ADV	ADV	5616	ὡσεί	ὡσεί	
Matt 14:21	πεντακισχίλιοι	A-NPM	A-NPM	4000	πεντακισχίλιοι	πεντακισχίλιοι	
Matt 14:21	χωρὶς	ADV	ADV	5565	χωρίς	χωρίς	
Matt 14:21	γυναικῶν	N-GPF	N-GPF	1135	γυνή	γυναικῶν	
Matt 14:21	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:21	παιδίων.	N-GPN	N-GPN	3813	παιδίον	παιδίων	
Matt 14:22	Καὶ	CONJ	CONJ	2532	καί	Καί	
Matt 14:22	εὐθέως	ADV	ADV	2112	εὐθέως	εὐθέως	
Matt 14:22	ἠνάγκασεν	V-AAI-3S	V-AAI-3S	315&5656	ἀναγκάζω	ἠνάγκασεν	
Matt 14:22	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
Matt 14:22	μαθητὰς	N-APM	N-APM	3101	μαθητής	μαθητάς	
Matt 14:22	ἐμβῆναι	V-2AAN	V-2AAN	1684&5629	ἐμβαίνω	ἐμβῆναι	
Matt 14:22	εἰς	PREP	PREP	1519	εἰς	εἰς	
Matt 14:22	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
Matt 14:22	πλοῖον	N-ASN	N-ASN	4143	πλοῖον	πλοῖον	
Matt 14:22	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:22	προάγειν	V-PAN	V-PAN	4254&5721	προάγω	προάγειν	
Matt 14:22	αὐτὸν	P-ASM	P-ASM	846	αὐτός	αὐτόν	
Matt 14:22	εἰς	PREP	PREP	1519	εἰς	εἰς	
Matt 14:22	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
Matt 14:22	πέραν,	ADV	ADV	4008	πέραν	πέραν	
Matt 14:22	ἕως	ADV	ADV	2193	ἕως	ἕως	
Matt 14:22	οὗ	R-GSM	R-GSM	3739	ὅς	οὗ	
Matt 14:22	ἀπολύσῃ	V-AAS-3S	V-AAS-3S	630&5661	ἀπολύω	ἀπολύσῃ	
Matt 14:22	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
Matt 14:22	ὄχλους.	N-APM	N-APM	3793	ὄχλος	ὄχλους	
Matt 14:23	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 14:23	ἀπολύσας	V-AAP-NSM	V-AAP-NSM	630&5660	ἀπολύω	ἀπολύσας	
